"","company","reviewer","date","rate","comment"
"3734","APPLE","Russell Kelaart",2019-10-28,"1","Apple Music no good"
"3735","APPLE","Rebecka Kristiansson",2019-10-28,"1","If I could give 0 stars I would"
"3736","APPLE","Matt Weavil",2019-10-28,"5","Highly, highly recommended"
"3737","APPLE","David Gorodetskiy",2019-10-27,"1","Recently made a purchase from Apple"
"3738","APPLE","RICHARD ALVA",2019-10-27,"1","I'm absolutely horrified at how poorly…"
"3739","APPLE","Peter Kemph",2019-10-27,"1","Purchased iPhone 7+ in fall 2016"
"3740","APPLE","Jen",2019-10-26,"2","Apple used to be great"
"3741","APPLE","A. Vandeberg",2019-10-25,"1","Doesn't allow to sync with any other…"
"3742","APPLE","Hope",2019-10-25,"1","NEVER AGAIN APPLE"
"3743","APPLE","Tom Hillsborough",2019-10-25,"5","love apple"
"3744","APPLE","Jane",2019-10-24,"1","Rude Service Rep"
"3745","APPLE","Paul Gloster",2019-10-24,"1","Apple Watch Screen"
"3746","APPLE","Niki Kay",2019-10-24,"1","IOS 13.1.3 update"
"3747","APPLE","Steve Haynes",2019-10-23,"1","I no longer trust my iPhone to work in…"
"3748","APPLE","scott whittaker",2019-10-23,"1","Ipad pro 2019 sidecar does not work…"
"3749","APPLE","siamak foroutan",2019-10-22,"1","So bad services just buy iPhone 11 max…"
"3750","APPLE","neha thakur",2019-10-22,"1","Worst ever phone experience"
"3751","APPLE","Linda",2019-10-21,"1","Worst Customer service ever"
"3752","APPLE","Steve",2019-10-21,"1","My iPad Air 2 stopped charging"
"3753","APPLE","Lex",2019-10-21,"1","Apple products are too expensive these…"
"3754","APPLE","Pam",2019-10-19,"1","This latest software update iOS13.13 SUCKS!!!"
"3755","APPLE","Gabriella",2019-10-19,"1","Dissapointed in the Company's Values"
"3756","APPLE","Angela",2019-10-19,"1","If there was an option to put no stars…"
"3757","APPLE","Amber Jarrett",2019-10-18,"1","Apple is Scamming People!! A MUST READ!! I foresee a lawsuit heading Apples way!!"
"3758","APPLE","GACHALANDON PRODUCTIONS",2019-10-16,"1","Ok Apple, Fix you updates"
"3759","APPLE","Cotoc Daniel Alin",2019-10-16,"1","Poor Apple experience"
"3760","APPLE","Bailey Ledford",2019-10-16,"1","there is no rock emoji"
"3761","APPLE","Sonia J",2019-10-16,"1","TIRED OF ALL THE UPDATE INTERRUPTIONS!"
"3762","APPLE","Tony Mann",2019-10-15,"1","Very poor customer service"
"3763","APPLE","marshall mordew",2019-10-14,"1","I am on vacation in Israel from the UK"
"3764","APPLE","Paul",2019-10-14,"1","Apple updates are a joke like their service"
"3765","APPLE","Angela B",2019-10-14,"1","A week ago i contacted apple support…"
"3766","APPLE","Manu Movil",2019-10-14,"1","MacOS new version - downloaded - auto updates - OFF! Ask me first it is not YOUR computer!"
"3767","APPLE","Hassan Sayed Hassan",2019-10-13,"1","they destroy the old model of i phone…"
"3768","APPLE","Stacey Cornish",2019-10-13,"1","Rude"
"3769","APPLE","Kathy Gardner",2019-10-13,"1","Bought the I phone 6S a month ago"
"3770","APPLE","Tom Mylott",2019-10-13,"5","Always quality products and timely…"
"3771","APPLE","Vincent",2019-10-12,"5","Love Apple products and their delivery…"
"3772","APPLE","bk",2019-10-12,"1","Me and a few of my family members got a…"
"3773","APPLE","Jamie",2019-10-12,"1","Daughters iPhone X crashed after IOS 13.2 update"
"3774","APPLE","Bob",2019-10-12,"1","I have ALWAYS owned Apple Products & I…"
"3775","APPLE","CGS",2019-10-11,"5","Always a delight"
"3776","APPLE","John Wick",2019-10-11,"1","i got sick and tired of apple and there…"
"3777","APPLE","Emmy",2019-10-10,"1","Rotten Bad Apple!!!!!"
"3778","APPLE","Susan Raines",2019-10-10,"1","shame on Apple"
"3779","APPLE","Marcela Scareli",2019-10-10,"1","Im having a lots of problems since my…"
"3780","APPLE","ReynardRose",2019-10-09,"3","The service is good"
"3781","APPLE","David Harrison",2019-10-09,"5","I got my new Iphone 11 and must say I'm…"
"3782","APPLE","Houra Goharian",2019-10-09,"1","I hate iphone anymore"
"3783","APPLE","Jorge Boan-sobrado",2019-10-08,"5","Apple"
"3784","APPLE","Janet Hughes",2019-10-08,"1","Absolutely dreadful non-service"
"3785","APPLE","Tytan Campbell",2019-10-08,"2","I feel scammed"
"3786","APPLE","Pamela+Trenta",2019-10-08,"1","I went to Watford Shop with the…"
"3787","APPLE","Carl Persson",2019-10-08,"2","Since updating my iPad operating system…"
"3788","APPLE","Roslyn Wills",2019-10-08,"1","THIEVES!"
"3789","APPLE","Customer",2019-10-07,"1","Dreadful patronising customer ‘service’…"
"3790","APPLE","Lilly-May Fitzpatrick",2019-10-07,"5","The customer service which I've…"
"3791","APPLE","Eric",2019-10-07,"4","I've never had any trouble with my…"
"3792","APPLE","Jess",2019-10-06,"1","Don’t waste your money!"
"3793","APPLE","Herbert Foster",2019-10-06,"1","800 dollar phone and when something…"
"3794","APPLE","Shanin Lonsway",2019-10-05,"1","Apple Store Westfield Shepherds Bush"
"3795","APPLE","British Airways Flyer Infinite Flight",2019-10-04,"5","Great Purchase Best Of My Life"
"3796","APPLE","Stephen Robinson",2019-10-04,"1","Apple Itunes Scam"
"3797","APPLE","Emre",2019-10-04,"1","Crappy products"
"3798","APPLE","SKlam3R (SKlam3R)",2019-10-03,"5","Excellent service today October 3rd…"
"3799","APPLE","Chamila",2019-10-03,"1","Apple retail store Brent Cross have the worst customer care"
"3800","APPLE","Alan Hewson",2019-10-03,"1","Fraud Repair"
"3801","APPLE","Jess",2019-10-03,"5","Top customer service and care, top products"
"3802","APPLE","Charles Tepe",2019-10-03,"5","Consistently exceeding my expectations…"
"3803","APPLE","Ron",2019-10-02,"1","I Can't say much more but when a…"
"3804","APPLE","Michele Montague Humphrey",2019-10-02,"1","If I could give them less than one star…"
"3805","APPLE","Carina Last-baxendale",2019-10-02,"1","Absolutely disgusted with apple"
"3806","APPLE","Carol M. Moss",2019-10-02,"1","I would give a negative 10 if I could"
"3807","APPLE","Nash McElveen",2019-10-01,"3","brightnessssssssss of phone"
"3808","APPLE","Simon Bergeron",2019-10-01,"1","Worst device ever!!!!!"
"3809","APPLE","Rachelle",2019-10-01,"1","WISH I NEVER BOUGHT AN IPHONE!!!!"
"3810","APPLE","Tanya McDonald",2019-09-30,"1","This is the worst customer service I…"
"3811","APPLE","Anthony Abercrombie",2019-09-30,"3","The new update has a lot of glitches"
"3812","APPLE","Jenna Scarpa",2019-09-30,"1","These computers"
"3813","APPLE","B Barger",2019-09-29,"1","screen broke on ipad 10.5 inch"
"3814","APPLE","Becky Martin",2019-09-29,"1","What’s wrong with apple"
"3815","APPLE","Mike Wolsky",2019-09-29,"2","Paid for a new Titanium series 5…"
"3816","APPLE","Adrian Guzman Chavez",2019-09-28,"2","So someone stole my i phone and i was…"
"3817","APPLE","Nick",2019-09-28,"2","I purchased a series 4 gsm apple watch…"
"3818","APPLE","Cierra Ikard",2019-09-27,"1","I will NEVER buy another Apple product again"
"3819","APPLE","Carmen & Luisa",2019-09-27,"1","Rip Apple"
"3820","APPLE","Marisol",2019-09-26,"1","Called to get help on tax exempt help"
"3821","APPLE","Emily",2019-09-26,"1","Not communicative or trustworthy"
"3822","APPLE","Edgardo Escobar",2019-09-25,"1","I am very disappointed with this…"
"3823","APPLE","Jen Goddard",2019-09-25,"5","Fantastic customer service"
"3824","APPLE","Will Heretta",2019-09-25,"1","Seems like they’re always only in it…"
"3825","APPLE","Bryan Harris",2019-09-25,"1","This company doesn't even try anymore"
"3826","APPLE","Nicola",2019-09-25,"1","Apple have activation locked my phone…"
"3827","APPLE","Jemma Bryson",2019-09-25,"1","very bad service only interested in new customers only"
"3828","APPLE","Family Blog",2019-09-24,"4","I love love love apple but...."
"3829","APPLE","Latin Hands",2019-09-24,"1","HOW APPLE STILL YOUR MONEY???"
"3830","APPLE","JS",2019-09-24,"1","Poor Customer Care"
"3831","APPLE","Sean Vesey",2019-09-24,"3","Overpriced phones and no after sales help"
"3832","APPLE","Ken Pedotto",2019-09-24,"1","To be honest"
"3833","APPLE","OL LY",2019-09-23,"1","Ridiculous!!"
"3834","APPLE","Brianna Schenker",2019-09-23,"1","I PHONES ARE TERRIBLE"
"3835","APPLE","Peewhy",2019-09-23,"1","Never buy an Apple product without…"
"3836","APPLE","Steven Coopersmith",2019-09-23,"1","Don't go to Best Buy for an Apple Repair!"
"3837","APPLE","H B",2019-09-22,"1","Unloading your old stock on consumers!"
"3838","APPLE","Alexander",2019-09-22,"3","Good but costly"
"3839","APPLE","g stodd",2019-09-22,"1","Great until they aren't anymore"
"3840","APPLE","Janet",2019-09-21,"1","I was on hold for 2 hours waiting to…"
"3841","APPLE","Every Curve Counts",2019-09-20,"2","As much as I have loved all of my Apple…"
"3842","APPLE","Fyfe",2019-09-19,"1","Absolute joke costmer service are…"
"3843","APPLE","Andie Estes",2019-09-19,"1","Fraudulently Charged for a Spotify Account"
"3844","APPLE","Surfdude",2019-09-19,"1","Awful experience with apple store…"
"3845","APPLE","Olivia Mil Brown",2019-09-19,"2","They are trying to sell dongles for…"
"3846","APPLE","COLIN HOFFMAN",2019-09-19,"1","Apple have given me awful service"
"3847","APPLE","Saranyan Deivasigamani",2019-09-19,"2","Simple and brief"
"3848","APPLE","Aadhira Pramod",2019-09-19,"1","Issue with Apple"
"3849","APPLE","Kunal Bansal chandigarh",2019-09-18,"5","Its been 2 years since I bought my…"
"3850","APPLE","Leisa Russum",2019-09-18,"1","Apple Xs Max is total garbage and customer service is a joke"
"3851","APPLE","BossRossInsGuy",2019-09-17,"1","am disgusted with how I have been…"
"3852","APPLE","Lisa",2019-09-17,"1","I cannot believe that Apple has been in…"
"3853","APPLE","jeff rizzi",2019-09-17,"1","I would give zero stars on the iPhone…"
"3854","APPLE","Winter Amsley-Troia",2019-09-16,"1","You never truly owen your device!"
"3855","APPLE","Jonah",2019-09-16,"1","IPhone 6s wouldn’t turn on for no…"
"3856","APPLE","W.P.",2019-09-16,"1","Case number 100900124694"
"3857","APPLE","James",2019-09-15,"1","Don't expect to rely on Apple Support"
"3858","APPLE","Caz",2019-09-15,"1","To charge more.to repair an airbook…"
"3859","APPLE","Scarlet Chen",2019-09-14,"1","I had the worst experience in my life"
"3860","APPLE","Liz England",2019-09-14,"1","Worst customer service I’ve ever experienced"
"3861","APPLE","Tim Walker",2019-09-14,"1","Rubbish customer service"
"3862","APPLE","Dudley Barton",2019-09-14,"1","Never get yourself locked out of ipad."
"3863","APPLE","Brisby",2019-09-14,"1","Unreliable customer service help"
"3864","APPLE","Drizz",2019-09-14,"1","Poor customer service for Apple ID service"
"3865","APPLE","Daniel",2019-09-13,"3","Apple Smart Keyboard review"
"3866","APPLE","Marina Morris",2019-09-13,"4","good customer service and helpful for…"
"3867","APPLE","Sarah",2019-09-12,"4","We as a family love Apple products"
"3868","APPLE","Layan Hakim",2019-09-12,"1","Bad service.."
"3869","APPLE","raj",2019-09-12,"1","very very very bad experience with…"
"3870","APPLE","Miss Whitwell",2019-09-11,"1","4 calls to Apple and issue still not…"
"3871","APPLE","R Babb",2019-09-11,"1","Crooks!"
"3872","APPLE","Mo Best",2019-09-11,"4","Love their products"
"3873","APPLE","GameInMotion -_-",2019-09-10,"1","worst company ever"
"3874","APPLE","Jason Briske",2019-09-10,"1","Passcode or Apple ID recovery is the…"
"3875","APPLE","Deon",2019-09-10,"5","Awesome Apple Support Experience"
"3876","APPLE","Harshid  Patel",2019-09-09,"1","Iphone 7"
"3877","APPLE","Middle class disappearing",2019-09-09,"2","The headphone jack non existence on the…"
"3878","APPLE","John Borou",2019-09-09,"1","Man I wish I could leave ma poop as a…"
"3879","APPLE","Teresa",2019-09-08,"1","This is truly screwed up!"
"3880","APPLE","Katie Taylor",2019-09-07,"1","APPLE IS DISGRACEFUL"
"3881","APPLE","Lindsay",2019-09-07,"2","Terrible customer service"
"3882","APPLE","Eve H",2019-09-07,"1","Customer Service"
"3883","APPLE","Kelsey Mueller",2019-09-06,"3","Honestly"
"3884","APPLE","Garry Mellon",2019-09-06,"1","Loyalty treated with contempt"
"3885","APPLE","Pierceton Cruz",2019-09-06,"1","to expensive"
"3886","APPLE","Panda",2019-09-05,"1","Apple is here to take your money"
"3887","APPLE","Scott",2019-09-05,"1","Glad it happened when it did"
"3888","APPLE","L OMARA",2019-09-05,"1","Apple shop Cannes very inefficient"
"3889","APPLE","Ihsan Gazeloğlu",2019-09-05,"1","Apple products have become too…"
"3890","APPLE","Cat Thompson",2019-09-05,"1","They are useless and talk to you like…"
"3891","APPLE","LG",2019-09-04,"1","Apple customer service is awful!"
"3892","APPLE","Pavel Chamilla",2019-09-03,"5","Excellent customer service with help…"
"3893","APPLE","Nicola Berriman",2019-09-03,"5","Fantastic service from 2 employees"
"3894","APPLE","Monique",2019-09-02,"1","Apple is a real scam listen my iPhone 7…"
"3895","APPLE","Dylan Dude",2019-09-02,"1","Can’t download apps.Need billing info"
"3896","APPLE","Joe C.",2019-09-02,"4","Nice cell phone I think"
"3897","APPLE","Alfie",2019-09-01,"1","iPhones are pure trash"
"3898","APPLE","Bradley candelin",2019-09-01,"1","I bought an apple ipad pro and for the…"
"3899","APPLE","Minnesotasue",2019-08-30,"1","We have purchased Apple products for…"
"3900","APPLE","Katie Nick",2019-08-27,"1","Left Apple and NEVER Going Back!"
"3901","APPLE","Mike Gibbins",2019-08-27,"1","Apple Watford and manager Jason appalling"
"3902","APPLE","Dora Keeler",2019-08-27,"1","Look Out Seniors"
"3903","APPLE","Rami Khatoune",2019-08-27,"1","Apple sucks no service at all"
"3904","APPLE","Andrea Greenwood",2019-08-27,"1","In Apple shop in Southampton have been…"
"3905","APPLE","NAOMI WIEDERMANN",2019-08-27,"3","fix an issue"
"3906","APPLE","Tim",2019-08-26,"1","AirPod battery"
"3907","APPLE","Skye",2019-08-25,"5","I LOVE MY PHONE!"
"3908","APPLE","Howard",2019-08-25,"1","ECONOMICAL WITH THE TRUTH - GREED"
"3909","APPLE","Asad",2019-08-24,"5","The Best For Smart Phones And Tablets!"
"3910","APPLE","Chris roemmich",2019-08-24,"1","Apple products suck"
"3911","APPLE","Alejandro Fletcher",2019-08-24,"1","i was really satisfied with apple…"
"3912","APPLE","Ann",2019-08-23,"1","Here is the paperwork needed AGAIN - Proof of purchase"
"3913","APPLE","Xtina Milonas",2019-08-22,"1","Bought an iPhone"
"3914","APPLE","Rapid Plumbing & Heating",2019-08-22,"1","Very Poor after sale and over priced"
"3915","APPLE","Betty Clark",2019-08-22,"2","Over priced electronics"
"3916","APPLE","mik",2019-08-21,"3","emoji hair colors"
"3917","APPLE","Francisco",2019-08-21,"2","Great products but year after year they…"
"3918","APPLE","Just Me",2019-08-17,"2","Decline and Fall"
"3919","APPLE","Georgina Mason",2019-08-17,"2","Absolutely awful"
"3920","APPLE","Nick",2019-08-16,"1","Thanks for nothing"
"3921","APPLE","Lili",2019-08-16,"1","Mini Apple screen is really really bad and cannot be repaired."
"3922","APPLE","Kaylee Hamilton",2019-08-16,"1","I’ve had my apple headphones for a week…"
"3923","APPLE","Konstantinos Sotiriou",2019-08-16,"3","I've been an Apple costumer for nearly…"
"3924","APPLE","Adam Kingsley",2019-08-16,"5","I've got a mac"
"3925","APPLE","Kshitiz",2019-08-15,"4","Pricey with functional customer care support"
"3926","APPLE","Laura Shrader",2019-08-15,"1","Apple customer service is the worst… do not stand behind products"
"3927","APPLE","Aiden Crawford",2019-08-15,"5","I really love the Apple technique."
"3928","APPLE","Scott Sanders",2019-08-15,"5","6 STAR CUSTOMER SERVICE IN STORE"
"3929","APPLE","Tricia Brown",2019-08-14,"1","Apple does not stand behind products."
"3930","APPLE","Yashwant Singh Pathania",2019-08-13,"3","I have Apple x 64GB and using it from…"
"3931","APPLE","Robert Willey",2019-08-13,"1","Horrible customer service."
"3932","APPLE","Mark Hayward",2019-08-13,"4","Returned Apple Watch due to fault"
"3933","APPLE","Lane McKinney",2019-08-13,"1","Constantly having problems"
"3934","APPLE","Peter Graham",2019-08-12,"3","SO sad and disappointed with Apple - after 16 YEARS!"
"3935","APPLE","John Wallay",2019-08-12,"1","Had Iphones forever"
"3936","APPLE","Judy Alcorn",2019-08-11,"1","Ok so I have an apple 3 watch and the…"
"3937","APPLE","Bandile Nkosi",2019-08-10,"1","Rotten Apples"
"3938","APPLE","Diana Meshell",2019-08-10,"1","Your forced software downloads are…"
"3939","APPLE","Bas A",2019-08-09,"1","Apple Regent Street damaged my phone…"
"3940","APPLE","Mr Mclean",2019-08-09,"1","pretty poopy"
"3941","APPLE","Shona gaur",2019-08-09,"1","Huge Disappointment !!!"
"3942","APPLE","Aniyah",2019-08-09,"1","Y’all deleted my music"
"3943","APPLE","Deirdre Neely",2019-08-07,"1","2 1/2 hours on the phone even with…"
"3944","APPLE","El Uno",2019-08-07,"1","unauthorized charges"
"3945","APPLE","Tudo e mais",2019-08-07,"1","I'm so regret getting this iPhone X…"
"3946","APPLE","Liz R",2019-08-06,"3","Apple also makes mistakes!"
"3947","APPLE","Steve",2019-08-06,"1","Goodbye Apple."
"3948","APPLE","Victoria Louise",2019-08-06,"1","Absolutely appalling service"
"3949","APPLE","Roma Rohit Malhotra",2019-08-06,"1","Hello all,"
"3950","APPLE","Tina Chris",2019-08-06,"1","AppleCare Advisors"
"3951","APPLE","Rick Colson",2019-08-05,"1","There was a time when Apple was a…"
"3952","APPLE","Harvey Benson",2019-08-05,"1","iPhone 8 Plus"
"3953","APPLE","Anika Mahajan",2019-08-04,"1","mere phone me battery and touch id ki…"
"3954","APPLE","Fadia Azar",2019-08-03,"1","I used visa on I phone then some how…"
"3955","APPLE","Youssef Sefiani",2019-08-03,"1","iPad bent"
"3956","APPLE","Doglover",2019-08-02,"5","Apple store Highcross Leicester"
"3957","APPLE","Ashton",2019-08-02,"1","2 FACTOR VERIFICATION SUCKS"
"3958","APPLE","Camilla",2019-08-01,"1","MacBook Pro - migrating red and yellow screen spots"
"3959","APPLE","Aylin Santana",2019-08-01,"1","Apple support sucks"
"3960","APPLE","KEVIN WHITE",2019-08-01,"5","Lets name the good…"
"3961","APPLE","Phil Jones",2019-08-01,"1","does anyone actually work for this…"
"3962","APPLE","Sara Keimen",2019-08-01,"3","I like my 7 plus but i am ready for an…"
"3963","APPLE","Crystal C",2019-07-31,"2","expensive (("
